字	繁體 （一鍵轉換）	原拼音	（轉寫注釋）	(潮羅轉寫)	IPA	音義辨析	例	《康熙字典》等典籍摘錄	《廣韻》字音		說明：        字表來源《雷州音字典》，Kiattan轉寫，音值描述主要參考了張振興、蔡葉青《雷州方言詞典》、陳雲龍《粵西閩語音變研究》。        雷州話的聲調系統實際為：①陰平與陽去白讀合併，此處記為第1調；②舒化的陽入轄字併入陽上調，同時陽去文讀也讀為陽上調，此處記為第6調；③帶塞音尾的陽入字不舒化，調值基本與陽平相同，此處記為第8調；④陰入調舒化与否时值不同但调型类似，同时部分“新文讀”的字會讀如本調，此處简略記為第4調；⑤陽平記為第5調、陰上記為第2調；陰去記為第3調。 陰平 24 豬尊娘腐樹飯味餓 陽平 22 陳平仁龍農文雲黃 陰上 41 好手粉我米猛尾 陽上 33 腐倍坐戶雨事食白 陰去 21 抗唱漢世去告鏡柄   陰入 54 急竹權餓遞事誤接割 陽入 2 局雜合俗服涉疊十					
巴	巴	ba3	ba陰去	pa3	pa˨˩	巴##①[ba2][Ba5] 地名，古國名。外語譯音。##②[ba3] 緊貼粘住，吸住。攀附。<雷>外敷藥物使皮膚過敏。盼望。##③[va2][Ba2] 身體部位名詞的詞頭或詞尾。##④[va2][va5] 形容詞詞尾。	②：【巴望[mo2]】#【巴結[gieg5]】##③：【尾[vue4]巴[va2]】#【喙[cui3]巴[va2]】#【下[e6]巴[va2]】#【巴[ba2]掌[zio4]】##④：【淺[cieng4]淺巴巴】非常淺。		①：伯加切——幫母，麻韻 開 二等，平聲。							
巴	巴	va2	va陰平陽去（白）	ba1	ba˨˦	巴##①[ba2][Ba5] 地名，古國名。外語譯音。##②[ba3] 緊貼粘住，吸住。攀附。<雷>外敷藥物使皮膚過敏。盼望。##③[va2][Ba2] 身體部位名詞的詞頭或詞尾。##④[va2][va5] 形容詞詞尾。	②：【巴望[mo2]】#【巴結[gieg5]】##③：【尾[vue4]巴[va2]】#【喙[cui3]巴[va2]】#【下[e6]巴[va2]】#【巴[ba2]掌[zio4]】##④：【淺[cieng4]淺巴巴】非常淺。		①：伯加切——幫母，麻韻 開 二等，平聲。							
巴	巴	va5	va陰入	ba4	ba˥˦	巴##①[ba2][Ba5] 地名，古國名。外語譯音。##②[ba3] 緊貼粘住，吸住。攀附。<雷>外敷藥物使皮膚過敏。盼望。##③[va2][Ba2] 身體部位名詞的詞頭或詞尾。##④[va2][va5] 形容詞詞尾。	②：【巴望[mo2]】#【巴結[gieg5]】##③：【尾[vue4]巴[va2]】#【喙[cui3]巴[va2]】#【下[e6]巴[va2]】#【巴[ba2]掌[zio4]】##④：【淺[cieng4]淺巴巴】非常淺。		①：伯加切——幫母，麻韻 開 二等，平聲。							
叭	叭	bag5	bag陰入	pak4	pak˥˦	叭##①[bag5] 擬聲詞。##②[ba5] 喇叭。										
叭	叭	ba5	ba陰入	pa4	pa˥˦	叭##①[bag5] 擬聲詞。##②[ba5] 喇叭。										
扒	扒	bag5	bag陰入	pak4	pak˥˦	扒##①[bag5] 剝下。##②[be1] 用耙摟。扒竊。			①：博拔切——幫母，黠韻 開 二等，入聲。							
扒	扒	be1	be陽平陽入（帶尾）	pe5	pɛ˨˨	扒##①[bag5] 剝下。##②[be1] 用耙摟。扒竊。			①：博拔切——幫母，黠韻 開 二等，入聲。							
吧	吧	ba5	ba陰入	pa4	pa˥˦	吧##①[ba5] 擬聲詞。英語譯音字。##②[va3][Ba6] 助詞，表示同意、命令或請求。<雷>助詞，表示疑問。##③[va2] <雷>助詞，表示徵詢。##④[va5] 助詞，表示推測。	①：【酒[ziu4]吧】#【網[mang6]吧】									
吧	吧	va3	va陰去	ba3	ba˨˩	吧##①[ba5] 擬聲詞。英語譯音字。##②[va3][Ba6] 助詞，表示同意、命令或請求。<雷>助詞，表示疑問。##③[va2] <雷>助詞，表示徵詢。##④[va5] 助詞，表示推測。	①：【酒[ziu4]吧】#【網[mang6]吧】									
吧	吧	va2	va陰平陽去（白）	ba1	ba˨˦	吧##①[ba5] 擬聲詞。英語譯音字。##②[va3][Ba6] 助詞，表示同意、命令或請求。<雷>助詞，表示疑問。##③[va2] <雷>助詞，表示徵詢。##④[va5] 助詞，表示推測。	①：【酒[ziu4]吧】#【網[mang6]吧】									
吧	吧	va5	va陰入	ba4	ba˥˦	吧##①[ba5] 擬聲詞。英語譯音字。##②[va3][Ba6] 助詞，表示同意、命令或請求。<雷>助詞，表示疑問。##③[va2] <雷>助詞，表示徵詢。##④[va5] 助詞，表示推測。	①：【酒[ziu4]吧】#【網[mang6]吧】									
吧	吧	ba6	ba陽上陽去（文）陽入（無尾）	pa6	pa˧˧	吧##①[ba5] 擬聲詞。英語譯音字。##②[va3][Ba6] 助詞，表示同意、命令或請求。<雷>助詞，表示疑問。##③[va2] <雷>助詞，表示徵詢。##④[va5] 助詞，表示推測。	①：【酒[ziu4]吧】#【網[mang6]吧】									
芭	芭	ba2	ba陰平陽去（白）	pa1	pa˨˦	芭##[ba2]			伯加切——幫母，麻韻 開 二等，平聲。							
疤	疤	ba2	ba陰平陽去（白）	pa1	pa˨˦	疤##[ba2]										
捌	捌	bag5	bag陰入	pak4	pak˥˦	捌##①[bag5] <雷>懂得，認識。##②[boi5][Bag5] “八”字的大寫。	①：【捌事[su6]】懂事。		博拔切——幫母，黠韻 開 二等，入聲。							
捌	捌	boi5	boi陰入	poi4	pɔi˥˦	捌##①[bag5] <雷>懂得，認識。##②[boi5][Bag5] “八”字的大寫。	①：【捌事[su6]】懂事。		博拔切——幫母，黠韻 開 二等，入聲。							
笆	笆	ba2	ba陰平陽去（白）	pa1	pa˨˦	笆##[ba2]			伯加切——幫母，麻韻 開 二等，平聲。							
粑	粑	ba2	ba陰平陽去（白）	pa1	pa˨˦	粑##[ba2][BUA4（粄）]										
拔	拔	boi6	boi陽上陽去（文）陽入（無尾）	poi6	pɔi˧˧	拔##[boi6][Buag1]			蒲八切——並母，黠韻 開 二等，入聲。[boi6]#蒲撥切——並母，末韻 合 一等，入聲。[buag1]							
拔	拔	buag1	buag陽平陽入（帶尾）	puak8	puak˨	拔##[boi6][Buag1]			蒲八切——並母，黠韻 開 二等，入聲。[boi6]#蒲撥切——並母，末韻 合 一等，入聲。[buag1]							
茇	茇	buag1	buag陽平陽入（帶尾）	puak8	puak˨	茇##[buag1]			蒲撥切——並母，末韻 合 一等，入聲。							
跋	跋	bua6	bua陽上陽去（文）陽入（無尾）	pua6	pua˧˧	跋##[bua6][Buag1] <雷>跌倒。<雷>下跌。<雷>賭博。<雷>耍出，使出。	【跋[bua6]倒[do4]跋倒】踉踉蹌蹌，跌跌撞撞的樣子。#【蔔[bua6]杯[bue2]】一種占卜方法。#【跋[bua6]錢[zi1]】賭錢。#【跋[bua6]賴[nua2]】耍賴。	《說文》蹎跋也。	蒲撥切——並母，末韻 合 一等，入聲。							
跋	跋	buag1	buag陽平陽入（帶尾）	puak8	puak˨	跋##[bua6][Buag1] <雷>跌倒。<雷>下跌。<雷>賭博。<雷>耍出，使出。	【跋[bua6]倒[do4]跋倒】踉踉蹌蹌，跌跌撞撞的樣子。#【蔔[bua6]杯[bue2]】一種占卜方法。#【跋[bua6]錢[zi1]】賭錢。#【跋[bua6]賴[nua2]】耍賴。	《說文》蹎跋也。	蒲撥切——並母，末韻 合 一等，入聲。							
魃	魃	buag1	buag陽平陽入（帶尾）	puak8	puak˨	魃##[buag1]			蒲撥切——並母，末韻 合 一等，入聲。							
把	把	be4	be陰上	pe2	pɛ˦˩	把##①[be4][Ba4] 抓住。掌控。防守。<雷>攔阻。量詞，用於可以一手抓的東西等。拜把子的關係。##②[ba4] 介詞，將。##③[be3] 器物的柄。#注：雷州話口語謂“[be3]”乃“柄”字。	①：【把[be4]守[siu4]】	③：《正韻》必駕切。《釋文》把音霸。	①：博下切——幫母，馬韻 開 二等，上聲。							
把	把	ba4	ba陰上	pa2	pa˦˩	把##①[be4][Ba4] 抓住。掌控。防守。<雷>攔阻。量詞，用於可以一手抓的東西等。拜把子的關係。##②[ba4] 介詞，將。##③[be3] 器物的柄。#注：雷州話口語謂“[be3]”乃“柄”字。	①：【把[be4]守[siu4]】	③：《正韻》必駕切。《釋文》把音霸。	①：博下切——幫母，馬韻 開 二等，上聲。							
把	把	be3	be陰去	pe3	pɛ˨˩	把##①[be4][Ba4] 抓住。掌控。防守。<雷>攔阻。量詞，用於可以一手抓的東西等。拜把子的關係。##②[ba4] 介詞，將。##③[be3] 器物的柄。#注：雷州話口語謂“[be3]”乃“柄”字。	①：【把[be4]守[siu4]】	③：《正韻》必駕切。《釋文》把音霸。	①：博下切——幫母，馬韻 開 二等，上聲。							
鈀	鈀	ba4	ba陰上	pa2	pa˦˩	鈀##①[ba4] 一種金屬元素。##②[be1] 同“耙”。										
鈀	鈀	be1	be陽平陽入（帶尾）	pe5	pɛ˨˨	鈀##①[ba4] 一種金屬元素。##②[be1] 同“耙”。										
靶	靶	be4	be陰上	pe2	pɛ˦˩	靶##[be4]	【拍[pa5]靶】對準靶射擊。槍決。									
壩	壩	ba3	ba陰去	pa3	pa˨˩	壩##[ba3]		《集韻》必駕切，音霸。堰也。								
爸	爸	be6	be陽上陽去（文）陽入（無尾）	pe6	pɛ˧˧	爸##①[be6] <雷>父親（第三人稱）。##②[ba5] 爸爸（第二人稱。）		②：《集韻》必駕切，音霸。	①：捕可切——並母，果韻 開 一等，上聲。[bo6]							
爸	爸	ba5	ba陰入	pa4	pa˥˦	爸##①[be6] <雷>父親（第三人稱）。##②[ba5] 爸爸（第二人稱。）		②：《集韻》必駕切，音霸。	①：捕可切——並母，果韻 開 一等，上聲。[bo6]							
罷	罷	ba6	ba陽上陽去（文）陽入（無尾）	pa6	pa˧˧	罷##[ba6]										
鮁	鮁	buag1	buag陽平陽入（帶尾）	puak8	puak˨	鮁##[buag1]										
霸	霸	ba3	ba陰去	pa3	pa˨˩	霸##[ba3]			必駕切——幫母，禡韻 開 二等，去聲。							
灞	灞	ba3	ba陰去	pa3	pa˨˩	灞##[ba3]			必駕切——幫母，禡韻 開 二等，去聲。							
掰	掰	me5	me陰入	me4	mɛ˥˦	掰##[me5] <雷>撕下，扯裂。<雷>剝開。	【掰皮[pue1]】剝皮。									
白	白	be6	be陽上陽去（文）陽入（無尾）	pe6	pɛ˧˧	白##[be6][Beg1]			傍陌切——並母，陌韻 開 二等，入聲。							
白	白	beg1	beg陽平陽入（帶尾）	pek8	pek˨	白##[be6][Beg1]			傍陌切——並母，陌韻 開 二等，入聲。							
百	百	be5	be陰入	pe4	pɛ˥˦	百##[be5][Beg5]			博陌切——幫母，陌韻 開 二等，入聲。							
百	百	beg5	beg陰入	pek4	pek˥˦	百##[be5][Beg5]			博陌切——幫母，陌韻 開 二等，入聲。							
佰	佰	be5	be陰入	pe4	pɛ˥˦	佰##[be5]										
柏	柏	be5	be陰入	pe4	pɛ˥˦	柏##[be5][Beg5]			博陌切——幫母，陌韻 開 二等，入聲。							
柏	柏	beg5	beg陰入	pek4	pek˥˦	柏##[be5][Beg5]			博陌切——幫母，陌韻 開 二等，入聲。							
捭	捭	bai4	bai陰上	pai2	pai˦˩	捭##[bai4]			北買切——幫母，蟹韻 開 二等，上聲。							
擺	擺	bai4	bai陰上	pai2	pai˦˩	擺/襬##擺[bai4] 陳列。來回地搖動。搖動的東西。##襬[bai4] 衣裙的下邊。			擺：北買切——幫母，蟹韻 開 二等，上聲。							
襬	襬	bai4	bai陰上	pai2	pai˦˩	襬（簡體同“擺”）##[bai4] 衣裙的下邊。										
唄	唄	bai6	bai陽上陽去（文）陽入（無尾）	pai6	pai˧˧	唄##[bai6]			薄邁切——並母，夬韻 開 二等，去聲。							
敗	敗	bai2	bai陰平陽去（白）	pai1	pai˨˦	敗##[bai2][bai6]#注：兩種讀音的意義無嚴格區別，往往可以通讀。習慣上用於較抽象的事物時讀[bai6]，用於較具體的事物時讀[bai2]。	【敗[bai2]財[cai1]】破財，損失錢財。#【崩[bang2]崩敗[bai2]敗[bai2]】殘破衰敗。#【失[sieg5]敗[bai6]】#【敗[bai6]敗[bai6]】衰落的，衰敗的。		薄邁切——並母，夬韻 開 二等，去聲。							
敗	敗	bai6	bai陽上陽去（文）陽入（無尾）	pai6	pai˧˧	敗##[bai2][bai6]#注：兩種讀音的意義無嚴格區別，往往可以通讀。習慣上用於較抽象的事物時讀[bai6]，用於較具體的事物時讀[bai2]。	【敗[bai2]財[cai1]】破財，損失錢財。#【崩[bang2]崩敗[bai2]敗[bai2]】殘破衰敗。#【失[sieg5]敗[bai6]】#【敗[bai6]敗[bai6]】衰落的，衰敗的。		薄邁切——並母，夬韻 開 二等，去聲。							
拜	拜	bai3	bai陰去	pai3	pai˨˩	拜##[bai3]			博怪切——幫母，怪韻 開 二等，去聲。							
稗	稗	poi2	poi陰平陽去（白）	phoi1	pʰɔi˨˦	稗##[poi2]		《六書故》稗，葉純似稻，節閒無毛，實似蕡，害稼。	傍卦切——並母，卦韻 開 二等，去聲。							
粺	粺	bai6	bai陽上陽去（文）陽入（無尾）	pai6	pai˧˧	粺##[bai6]			傍卦切——並母，卦韻 開 二等，去聲。							
扳	扳	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	扳##[bang2]（通常俗讀[bang4]）			布還切——幫母，刪韻 開 二等，平聲。							
扳	扳	bang4	bang陰上	pang2	paŋ˦˩	扳##[bang2]（通常俗讀[bang4]）			布還切——幫母，刪韻 開 二等，平聲。							
班	班	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	班##[bang2]			布還切——幫母，刪韻 開 二等，平聲。							
般	般	puang2	puang陰平陽去（白）	phuang1	pʰuaŋ˨˦	般##[puang2]			北潘切——幫母，桓韻 合 一等，平聲。[buang2]							
頒	頒	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	頒##[bang2]			布還切——幫母，刪韻 開 二等，平聲。							
斑	斑	bai2	bai陰平陽去（白）	pai1	pai˨˦	斑##[bai2][Bang2]	【斑[bai2]斕[lai1]囝[gia4]】一種小魚。#【面[mieng2]斑[bai2]斑】臉髒，臉花花。		布還切——幫母，刪韻 開 二等，平聲。							
斑	斑	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	斑##[bai2][Bang2]	【斑[bai2]斕[lai1]囝[gia4]】一種小魚。#【面[mieng2]斑[bai2]斑】臉髒，臉花花。		布還切——幫母，刪韻 開 二等，平聲。							
搬	搬	bua2	bua陰平陽去（白）	pua1	pua˨˦	搬##[bua2]		《字彙》音般。								
瘢	瘢	puang1	puang陽平陽入（帶尾）	phuang5	pʰuaŋ˨˨	瘢##[puang1]			薄官切——並母，桓韻 合 一等，平聲。							
癍	癍	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	癍##[bang2]										
阪	阪	bang4	bang陰上	pang2	paŋ˦˩	阪##[bang4]										
阪	阪	bang4	bang陰上	pang2	paŋ˦˩	阪##[bang4]										
板	板	bai4	bai陰上	pai2	pai˦˩	板/闆##板[bai4][Bang4] 片狀硬物。打節拍的樂器。少變化。不靈活。##闆[bang4] 老闆。			布綰切——幫母，潸韻 開 二等，上聲。							
板	板	bang4	bang陰上	pang2	paŋ˦˩	板/闆##板[bai4][Bang4] 片狀硬物。打節拍的樂器。少變化。不靈活。##闆[bang4] 老闆。			布綰切——幫母，潸韻 開 二等，上聲。							
版	版	bang4	bang陰上	pang2	paŋ˦˩	版##[bang4]	【身[bang4]版】體型。注：與“身板[bai4]”不同。		布綰切——幫母，潸韻 開 二等，上聲。							
粄	粄	bua4	bua陰上	pua2	pua˦˩	粄##[bua4] <雷>糕餅類食品。	【葉[hio6]搭[da5]粄】一種糕餅，用較大的樹葉來包裹著。		博管切——幫母，緩韻 合 一等，上聲。	糕饼类食品。						
舨	舨	bang4	bang陰上	pang2	paŋ˦˩	舨##[bang4]		《集韻》補綰切，音版。								
闆	闆	bang4	bang陰上	pang2	paŋ˦˩	闆（簡體同“板”）##[bang4] 老闆。										
辦	辦	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	辦##[bang6]			蒲莧切——並母，襇韻 開 二等，去聲。							
半	半	bua3	bua陰去	pua3	pua˨˩	半##[bua3][Buang3]			博漫切——幫母，換韻 合 一等，去聲。							
半	半	buang3	buang陰去	puang3	puaŋ˨˨˩	半##[bua3][Buang3]			博漫切——幫母，換韻 合 一等，去聲。							
伴	伴	buang6	buang陽上陽去（文）陽入（無尾）	puang6	puaŋ˧˧	伴##[buang6]			蒲旱切——並母，緩韻 合 一等，上聲。							
扮	扮	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	扮##[bang6] <雷>款式（一般用於服裝）。	【扮頭[tau1]】人的樣子、德行。		脯幻切——幫母，襇韻 開 二等，去聲。[bang3]	款式（一般用于服装）。						
拌	拌	buang6	buang陽上陽去（文）陽入（無尾）	puang6	puaŋ˧˧	拌##[buang6]										
絆	絆	buang3	buang陰去	puang3	puaŋ˨˨˩	絆##[buang3]			博漫切——幫母，換韻 合 一等，去聲。							
湴	湴	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	湴##[bang6] <雷>爛泥。		《集韻》泥淖也。	蒲鑑切——並母，鑑韻 開 二等，去聲。	烂泥。						
瓣	瓣	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	瓣##[bang6]			蒲莧切——並母，襇韻 開 二等，去聲。							
邦	邦	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	邦##[bang2]			博江切——幫母，江韻 開 二等，平聲。							
幫	幫	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	幫##[bang2]			博旁切——幫母，唐韻 開 一等，平聲。							
梆	梆	bang2	bang陰平陽去（白）	pang1	paŋ˨˦	梆##[bang2]			博江切——幫母，江韻 開 二等，平聲。							
浜	浜	beng2	beng陰平陽去（白）	peng1	peŋ˨˦	浜##[beng2]			布耕切——幫母，耕韻 開 二等，平聲。							
綁	綁	bong4	bong陰上	pong2	poŋ˦˩	綁##[bong4][Bang4]	【骹[ka2]綁[bong4]】綁腿。	《字彙》音榜。								
綁	綁	bang4	bang陰上	pang2	paŋ˦˩	綁##[bong4][Bang4]	【骹[ka2]綁[bong4]】綁腿。	《字彙》音榜。								
榜	榜	bo4	bo陰上	po2	pɔ˦˩	榜##[bo4][Bang4]			北朗切——幫母，蕩韻 開 一等，上聲。							
榜	榜	bang4	bang陰上	pang2	paŋ˦˩	榜##[bo4][Bang4]			北朗切——幫母，蕩韻 開 一等，上聲。							
膀	膀	bang4	bang陰上	pang2	paŋ˦˩	膀##①[pang1] 膀胱。##②[bang4] 肩膀。翅膀。			①：步光切——並母，唐韻 開 一等，平聲。							
膀	膀	pang1	pang陽平陽入（帶尾）	phang5	pʰaŋ˨˨	膀##①[pang1] 膀胱。##②[bang4] 肩膀。翅膀。			①：步光切——並母，唐韻 開 一等，平聲。							
蚌	蚌	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	蚌##[bang6]			步項切——並母，講韻 開 二等，上聲。							
傍	傍	bo2	bo陰平陽去（白）	po1	pɔ˨˦	傍##[bo2][Bong6] <雷>依靠，託福，沾光。<雷>幸虧，幸好。	【傍[bo2]汝[lu4]福[hog5]氣[ki3]。】托你的福。#【贅[zoi2]傍[bong6]汝[lu4]提[ti1]醒[ce4]。】多虧你提醒。#【傍[bong6]得】幸好，得虧。		蒲浪切——並母，宕韻 開 一等，去聲。							
傍	傍	bong6	bong陽上陽去（文）陽入（無尾）	pong6	poŋ˧˧	傍##[bo2][Bong6] <雷>依靠，託福，沾光。<雷>幸虧，幸好。	【傍[bo2]汝[lu4]福[hog5]氣[ki3]。】托你的福。#【贅[zoi2]傍[bong6]汝[lu4]提[ti1]醒[ce4]。】多虧你提醒。#【傍[bong6]得】幸好，得虧。		蒲浪切——並母，宕韻 開 一等，去聲。							
棒	棒	bang6	bang陽上陽去（文）陽入（無尾）	pang6	paŋ˧˧	棒##[bang6]			步項切——並母，講韻 開 二等，上聲。							
謗	謗	bong3	bong陰去	pong3	poŋ˨˨˩	謗##[bong3] <雷>吹牛，誇口。			補曠切——幫母，宕韻 開 一等，去聲。	吹牛，夸口。						
蒡	蒡	bong1	bong陽平陽入（帶尾）	pong5	poŋ˨˨	蒡##[bong1]			北朗切——幫母，蕩韻 開 一等，上聲。[bong4]							
磅	磅	bong1	bong陽平陽入（帶尾）	pong5	poŋ˨˨	磅##①[pang1] 磅礴。##②[bong1] 重量單位。磅秤。用磅秤稱量。										
磅	磅	pang1	pang陽平陽入（帶尾）	phang5	pʰaŋ˨˨	磅##①[pang1] 磅礴。##②[bong1] 重量單位。磅秤。用磅秤稱量。										
鎊	鎊	bong1	bong陽平陽入（帶尾）	pong5	poŋ˨˨	鎊##[bong1]										
包	包	bau2	bau陰平陽去（白）	pau1	pau˨˦	包##[bau2]			布交切——幫母，肴韻 開 二等，平聲。							
孢	孢	bau2	bau陰平陽去（白）	pau1	pau˨˦	孢##[bau2]										
苞	苞	bau2	bau陰平陽去（白）	pau1	pau˨˦	苞##[bau2]			布交切——幫母，肴韻 開 二等，平聲。							
胞	胞	bau2	bau陰平陽去（白）	pau1	pau˨˦	胞##[bau2]			布交切——幫母，肴韻 開 二等，平聲。							
煲	煲	bau2	bau陰平陽去（白）	pau1	pau˨˦	煲##[bau2][Bau5] <雷>用煲法烹出的食物。#注：一般作名詞時讀[Bau5]。	【煲[bau2]飯[bui2]】煮飯。#【電[dieng6]煲[bau5]】電飯鍋。#【拍[pa5]煲[bau5]】一種烹飪法，用煲煮。#【狗[gau4]煲[bau5]】用褒法烹的狗，雷州名食之一。									
煲	煲	bau5	bau陰入	pau4	pau˥˦	煲##[bau2][Bau5] <雷>用煲法烹出的食物。#注：一般作名詞時讀[Bau5]。	【煲[bau2]飯[bui2]】煮飯。#【電[dieng6]煲[bau5]】電飯鍋。#【拍[pa5]煲[bau5]】一種烹飪法，用煲煮。#【狗[gau4]煲[bau5]】用褒法烹的狗，雷州名食之一。									
齙	齙	bau1	bau陽平陽入（帶尾）	pau5	pau˨˨	齙##[bau1]		《玉篇》步交切。《集韻》蒲交切。								
褒	褒	bau2	bau陰平陽去（白）	pau1	pau˨˦	褒##[bau2]			博毛切——幫母，豪韻 開 一等，平聲。							
雹	雹	tag1	tag陽平陽入（帶尾）	thak8	tʰak˨	雹##[tag1][Bag1][BAU2]			蒲角切——並母，覺韻 開 二等，入聲。[bag1]							
雹	雹	bag1	bag陽平陽入（帶尾）	pak8	pak˨	雹##[tag1][Bag1][BAU2]			蒲角切——並母，覺韻 開 二等，入聲。[bag1]							
寶	寶	bo4	bo陰上	po2	pɔ˦˩	寶##[bo4][Bau4]			博抱切——幫母，晧韻 開 一等，上聲。							
寶	寶	bau4	bau陰上	pau2	pau˦˩	寶##[bo4][Bau4]			博抱切——幫母，晧韻 開 一等，上聲。							
