繁體	简体	音標	註釋	聲	韻	調							
𦤙	𦤙	wɑ˧		Ø	wɑ	˧							
聉	聉	wɑ˧	～顏：（看起來）無知的樣子	Ø	wɑ	˧							
𦘍	𦘍	wɑ˧		Ø	wɑ	˧							
貀	貀	l̃ɑ˧		l̃	ɑ	˧							
㕯	㕯	l̃ɑ˧		l̃	ɑ	˧							
肭	肭	l̃ɑ˧		l̃	ɑ	˧							
豽	豽	l̃ɑ˧		l̃	ɑ	˧							
妠	妠	l̃ɑ˧		l̃	ɑ	˧							
𤬷	𤬷	l̃ɑ˧		l̃	ɑ	˧							
袦	袦	l̃ɑ˧		l̃	ɑ	˧							
㭩	㭩	l̃ɐ̝˧		l̃	ɐ̝	˧							
哷	哷	l̃ɐ̝˧		l̃	ɐ̝	˧							
浖	浖	l̃ɐ̝˧		l̃	ɐ̝	˧							
㲕	㲕	l̃ɐ̝˧		l̃	ɐ̝	˧							
蛶	蛶	l̃ɐ̝˧		l̃	ɐ̝	˧							
㸹	㸹	l̃ɐ̝˧		l̃	ɐ̝	˧							
脟	脟	l̃ɐ̝˧		l̃	ɐ̝	˧							
鋝	鋝	l̃ɐ̝˧		l̃	ɐ̝	˧							
䟹	䟹	l̃ɐ̝˧		l̃	ɐ̝	˧							
埒	埒	l̃ɐ̝˧		l̃	ɐ̝	˧							
埓	埓	l̃ɐ̝˧		l̃	ɐ̝	˧							
劣	劣	l̃ɐ̝˧	最老派	l̃	ɐ̝	˧							
吶	呐	l̃ɑ˧		l̃	ɑ	˧							
絕	绝	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
㔢	㔢	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蕝	蕝	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
雪	雪	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䨮	䨮	ɕy̑e̞˧		ɕ	y̑e̞	˧							
㡜	㡜	ɕy̑e̞˧		ɕ	y̑e̞	˧							
㨹	㨹	ɕy̑e̞˧		ɕ	y̑e̞	˧							
㿱	㿱	ɕy̑e̞˧		ɕ	y̑e̞	˧							
𧋍	𧋍	ɕy̑e̞˧		ɕ	y̑e̞	˧							
歠	歠	t͡sʰwɐ̝˧		t͡sʰ	wɐ̝	˧							
啜	啜	t͡sʰwɐ̝˧		t͡sʰ	wɐ̝	˧							
䵵	䵵	t͡swɐ̝˧		t͡s	wɐ̝	˧							
輟	辍	t͡swɐ̝˧		t͡s	wɐ̝	˧							
畷	畷	t͡swɐ̝˧		t͡s	wɐ̝	˧							
惙	惙	t͡swɐ̝˧		t͡s	wɐ̝	˧							
餟	餟	t͡swɐ̝˧		t͡s	wɐ̝	˧							
罬	罬	t͡swɐ̝˧		t͡s	wɐ̝	˧							
剟	剟	t͡swɐ̝˧		t͡s	wɐ̝	˧							
醊	醊	t͡swɐ̝˧		t͡s	wɐ̝	˧							
䟾	䟾	t͡swɐ̝˧		t͡s	wɐ̝	˧							
掇	掇	t͡swɐ̝˧		t͡s	wɐ̝	˧							
腏	腏	t͡swɐ̝˧		t͡s	wɐ̝	˧							
叕	叕	t͡swɐ̝˧		t͡s	wɐ̝	˧							
綴	綴	t͡swɐ̝˧		t͡s	wɐ̝	˧							
罬	罬	t͡swɐ̝˧		t͡s	wɐ̝	˧							
拙	拙	t͡sʰɔ˧		t͡sʰ	ɔ	˧							
炪	炪	t͡swɐ̝˧		t͡s	wɐ̝	˧							
䂐	䂐	t͡swɐ̝˧		t͡s	wɐ̝	˧							
梲	棁	t͡swɐ̝˧		t͡s	wɐ̝	˧							
䪼	䪼	t͡swɐ̝˧		t͡s	wɐ̝	˧							
䖦	䖦	t͡swɐ̝˧		t͡s	wɐ̝	˧							
錣	錣	t͡swɐ̝˧		t͡s	wɐ̝	˧							
蕞	蕞	t͡swɐ̝˧		t͡s	wɐ̝	˧							
蝃	蝃	t͡se̞˧	蝃蛛	t͡s	e̞	˧							
𠻜	𠻜	swɐ̝˧		s	wɐ̝	˧							
𠴪	𠴪	swɐ̝˧		s	wɐ̝	˧							
說	说	sɔ˧		s	ɔ	˧							
悅	悦	ɥe̞˧		j	y̑e̞	˧							
閲	閲	ɥe̞˧		j	y̑e̞	˧							
娧	娧	ɥe̞˧		j	y̑e̞	˧							
爇	爇	zwɐ̝˧		z	wɐ̝	˧							
焫	焫	zwɐ̝˧		z	wɐ̝	˧							
㨎	㨎	zwɐ̝˧		z	wɐ̝	˧							
㕯	㕯	zwɐ̝˧		z	wɐ̝	˧							
冹	冹	fɑ˧		f	ɑ	˧							
颰	颰	fɑ˧		f	ɑ	˧							
髮	发	fɑ˧		f	ɑ	˧							
發	发	fɑ˧		f	ɑ	˧							
伐	伐	fɑ˧		f	ɑ	˧							
筏	筏	fɑ˧		f	ɑ	˧							
罰	罚	fɑ˧		f	ɑ	˧							
閥	阀	fɑ˧		f	ɑ	˧							
垈	垈	fɑ˧		f	ɑ	˧							
橃	橃	fɑ˧		f	ɑ	˧							
䑔	䑔	fɑ˧		f	ɑ	˧							
瞂	瞂	fɑ˧		f	ɑ	˧							
拔	拔	fɑ˧		f	ɑ	˧							
茷	茷	fɑ˧		f	ɑ	˧							
藅	藅	fɑ˧		f	ɑ	˧							
坺	坺	fɑ˧		f	ɑ	˧							
䣹	䣹	fɑ˧		f	ɑ	˧							
㤄	㤄	fɑ˧		f	ɑ	˧							
㒝	㒝	wɑ˧		Ø	wɑ	˧							
𥄎	𥄎	wɑ˧		Ø	wɑ	˧							
韈	袜	wɑ˧		Ø	wɑ	˧							
韤	袜	wɑ˧		Ø	wɑ	˧							
襪	袜	wɑ˧		Ø	wɑ	˧							
厥	厥	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蹶	蹶	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
氒	氒	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
瘚	瘚	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
劂	劂	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蕨	蕨	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蟨	蟨	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蟩	蟩	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
撅	撅	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
鱖	鳜	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
𠄌	𠄌	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
孓	孓	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
欮	欮	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
㵐	㵐	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
闕	阙	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
膬	膬	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
絟	絟	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
敠	敠	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
鷢	鷢	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
橜	橜	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
撅	撅	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蹷	蹷	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
憠	憠	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
䞷	䞷	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
亅	亅	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
厥	厥	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
掘	掘	t͡ɕy̑e̞˧	又音，如：～進隊	t͡ɕ	y̑e̞	˧							
橛	橛	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
訐	讦	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
趌	趌	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
䅥	䅥	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
揭	揭	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
嵑	嵑	t͡ɕi̯e̞˧	通（碣）	t͡ɕ	i̯e̞	˧							
竭	竭	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
礍	礍	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
碣	碣	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
楬	楬	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
訐	讦	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
羯	羯	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
鍻	鍻	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
娎	娎	ɕi̯e̞˧		ɕ	i̯e̞	˧							
焎	焎	ɕi̯e̞˧		ɕ	i̯e̞	˧							
歇	歇	ɕi̯e̞˧		ɕ	i̯e̞	˧							
蠍	蝎	ɕi̯e̞˧		ɕ	i̯e̞	˧							
猲	猲	ɕi̯e̞˧		ɕ	i̯e̞	˧							
𤢔	𤢔	ɕi̯e̞˧		ɕ	i̯e̞	˧							
謁	谒	je̞˧		j	i̯e̞	˧							
閼	阏	je̞˧		j	i̯e̞	˧							
暍	暍	je̞˧		j	i̯e̞	˧							
𠱝	𠱝	je̞˧		j	i̯e̞	˧							
焆	焆	je̞˧		j	i̯e̞	˧							
孼	孼	l̃i̯e̞˧		l̃	i̯e̞	˧							
糱	糱	l̃i̯e̞˧		l̃	i̯e̞	˧							
讞	讞	l̃i̯e̞˧		l̃	i̯e̞	˧							
蠥	蠥	l̃i̯e̞˧		l̃	i̯e̞	˧							
㜸	㜸	l̃i̯e̞˧		l̃	i̯e̞	˧							
闑	闑	l̃i̯e̞˧		l̃	i̯e̞	˧							
櫱	櫱	l̃i̯e̞˧		l̃	i̯e̞	˧							
䶬	䶬	l̃i̯e̞˧		l̃	i̯e̞	˧							
䡾	䡾	l̃i̯e̞˧		l̃	i̯e̞	˧							
钀	钀	l̃i̯e̞˧		l̃	i̯e̞	˧							
抉	抉	ɥe̞˧		j	y̑e̞	˧							
䆕	䆕	ɥe̞˧		j	y̑e̞	˧							
妜	妜	ɥe̞˧		j	y̑e̞	˧							
焆	焆	ɥe̞˧		j	y̑e̞	˧							
䆢	䆢	ɥe̞˧		j	y̑e̞	˧							
黦	黦	ɥe̞˧		j	y̑e̞	˧							
刖	刖	ɥe̞˧		j	y̑e̞	˧							
跀	跀	ɥe̞˧		j	y̑e̞	˧							
軏	軏	ɥe̞˧		j	y̑e̞	˧							
抈	抈	ɥe̞˧		j	y̑e̞	˧							
扤	扤	ɥe̞˧		j	y̑e̞	˧							
枂	枂	ɥe̞˧		j	y̑e̞	˧							
玥	玥	ɥe̞˧		j	y̑e̞	˧							
𦘹	𦘹	ɥe̞˧		j	y̑e̞	˧							
鈅	鈅	ɥe̞˧		j	y̑e̞	˧							
月	月	ɥe̞˧		j	y̑e̞	˧							
噦	哕	jy˦˨	嘔吐	j	y	˦˨							
噦	哕	ɥe̞˧	文讀	j	y̑e̞	˧							
戉	戉	ɥe̞˧		j	y̑e̞	˧							
鉞	钺	ɥe̞˧		j	y̑e̞	˧							
䋐	䋐	ɥe̞˧		j	y̑e̞	˧							
樾	樾	ɥe̞˧		j	y̑e̞	˧							
蚏	蚏	ɥe̞˧		j	y̑e̞	˧							
曰	曰	ɥe̞˧		j	y̑e̞	˧							
𡛟	𡛟	ɥe̞˧		j	y̑e̞	˧							
璏	璏	ɥe̞˧		j	y̑e̞	˧							
熭	熭	ɥe̞˧		j	y̑e̞	˧							
泧	泧	ɥe̞˧		j	y̑e̞	˧							
𧊎	𧊎	ɥe̞˧		j	y̑e̞	˧							
越	越	je̞˧	老派口語弱化，比如：~來~	j	i̯e̞	˧							
越	越	ɥe̞˧		j	y̑e̞	˧							
曰	曰	ɥe̞˧		j	y̑e̞	˧							
粵	粤	ɥe̞˧		j	y̑e̞	˧							
妜	妜	ɥe̞˧		j	y̑e̞	˧							
玦	玦	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
潏	潏	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
䀗	䀗	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
譎	谲	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
觼	觼	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
鐍	鐍	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
駃	駃	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
芵	芵	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
赽	赽	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
鴂	鴂	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
鈌	鈌	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
觖	觖	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
騤	骙	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
㭈	㭈	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
疦	疦	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蚗	蚗	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
趹	趹	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
憰	憰	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
䏐	䏐	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
抉	抉	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
蹶	蹶	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
䞵	䞵	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
決	决	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
訣	诀	t͡ɕy̑e̞˧		t͡ɕ	y̑e̞	˧							
闋	阕	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
湀	湀	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
缺	缺	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
炔	炔	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
蒛	蒛	t͡ɕʰy̑e̞˧		t͡ɕʰ	y̑e̞	˧							
䬂	䬂	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䟠	䟠	ɕy̑e̞˧		ɕ	y̑e̞	˧							
泧	泧	ɕy̑e̞˧		ɕ	y̑e̞	˧							
狘	狘	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䎀	䎀	ɕy̑e̞˧		ɕ	y̑e̞	˧							
㞽	㞽	ɕy̑e̞˧		ɕ	y̑e̞	˧							
血	血	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䆷	䆷	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䆝	䆝	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䦑	䦑	ɕy̑e̞˧		ɕ	y̑e̞	˧							
穴	穴	ɕi̯e̞˧		ɕ	i̯e̞	˧							
䋉	䋉	ɕy̑e̞˧		ɕ	y̑e̞	˧							
袕	袕	ɕy̑e̞˧		ɕ	y̑e̞	˧							
泬	泬	ɕy̑e̞˧		ɕ	y̑e̞	˧							
疦	疦	ɕy̑e̞˧		ɕ	y̑e̞	˧							
瞲	瞲	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䛎	䛎	ɕy̑e̞˧		ɕ	y̑e̞	˧							
䒸	䒸	ɕy̑e̞˧		ɕ	y̑e̞	˧							
坹	坹	ɕy̑e̞˧		ɕ	y̑e̞	˧							
烕	烕	ɕy̑e̞˧		ɕ	y̑e̞	˧							
吷	吷	ɕy̑e̞˧		ɕ	y̑e̞	˧							
𥄎	𥄎	ɕy̑e̞˧		ɕ	y̑e̞	˧							
血	血	ɕy̑e̞˧		ɕ	y̑e̞	˧							
吞	吞	tʰə̞n˧˥		tʰ	ə̞n	˧˥							
根	根	kə̞n˧˥		k	ə̞n	˧˥							
跟	跟	kə̞n˧˥		k	ə̞n	˧˥							
墾	垦	kʰə̞n˦˨		kʰ	ə̞n	˦˨							
懇	恳	kʰə̞n˦˨		kʰ	ə̞n	˦˨							
齦	龈	jin˧˩		j	in	˧˩							
垠	垠	jin˧˩		j	in	˧˩							
圻	圻	jin˧˩		j	in	˧˩							
斦	斦	jin˧˩		j	in	˧˩							
䓄	䓄	jin˧˩		j	in	˧˩							
狺	狺	l̃in˧˩		l̃	in	˧˩							
㹜	㹜	l̃in˧˩		l̃	in	˧˩							
䖐	䖐	l̃in˧˩		l̃	in	˧˩							
痕	痕	xə̞n˧˩		x	ə̞n	˧˩							
很	很	xe̞ɪ̯˧˥	白讀	x	e̞ɪ̯	˧˥							
很	很	xɑɪ̯˧˥	白讀2,如:丟~實	x	ɑɪ̯	˧˥							
很	很	xə̞n˦˨		x	ə̞n	˦˨							
狠	狠	xə̞n˦˨		x	ə̞n	˦˨							
恨	恨	xə̞n˩˧	又音	x	ə̞n	˩˧							
恩	恩	ŋə̞n˧˥		ŋ	ə̞n	˧˥							
彬	彬	pin˧˥		p	in	˧˥							
賓	宾	pin˧˥		p	in	˧˥							
鬢	鬓	pin˧˥		p	in	˧˥							
檳	槟	pin˧˥		p	in	˧˥							
殯	殡	pin˧˥		p	in	˧˥							
貧	贫	pʰin˧˩		pʰ	in	˧˩							
頻	频	pʰin˧˩		pʰ	in	˧˩							
嬪	嫔	pʰin˧˩		pʰ	in	˧˩							
髕	髌	pin˩˧		p	in	˩˧							
臏	膑	pin˩˧		p	in	˩˧							
牝	牝	pin˩˧		p	in	˩˧							
閩	闽	mᵇin˦˨		mᵇ	in	˦˨							
笢	笢	mᵇin˦˨		mᵇ	in	˦˨							
岷	岷	mᵇin˧˩		mᵇ	in	˧˩							
盿	盿	mᵇin˧˩		mᵇ	in	˧˩							
旻	旻	mᵇin˧˩		mᵇ	in	˧˩							
旼	旼	mᵇin˧˩		mᵇ	in	˧˩							
珉	珉	mᵇin˧˩		mᵇ	in	˧˩							
罠	罠	mᵇin˧˩		mᵇ	in	˧˩							
𥄐	𥄐	mᵇin˧˩		mᵇ	in	˧˩							
𭪟	𭪟	mᵇin˧˩		mᵇ	in	˧˩							
緡	緡	mᵇin˧˩		mᵇ	in	˧˩							
民	民	mᵇin˧˩		mᵇ	in	˧˩							
泯	泯	mᵇin˦˨		mᵇ	in	˦˨							
呡	呡	mᵇin˦˨	動詞，表示用嘴略舔	mᵇ	in	˦˨							
敏	敏	mᵇin˦˨		mᵇ	in	˦˨							
憫	悯	mᵇin˦˨		mᵇ	in	˦˨							
憫	悯	mᵇi̯ɐ̝n˦˨	白讀	mᵇ	i̯ɐ̝n	˦˨							
鄰	邻	l̃in˧˩		l̃	in	˧˩							
鱗	鳞	l̃in˧˩		l̃	in	˧˩							
磷	磷	l̃in˧˩		l̃	in	˧˩							
粦	粦	l̃in˧˩		l̃	in	˧˩							
燐	燐	l̃in˧˩		l̃	in	˧˩							
㷠	㷠	l̃in˧˩		l̃	in	˧˩							
吝	吝	l̃in˩˧		l̃	in	˩˧							
津	津	t͡ɕin˧˥		t͡ɕ	in	˧˥							
盡	尽	t͡ɕin˩˧		t͡ɕ	in	˩˧							
進	进	t͡ɕin˩˧		t͡ɕ	in	˩˧							
晉	晋	t͡ɕin˩˧		t͡ɕ	in	˩˧							
親	亲	t͡ɕʰin˧˥		t͡ɕʰ	in	˧˥							
秦	秦	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
辛	辛	ɕin˧˥		ɕ	in	˧˥							
新	新	ɕin˧˥		ɕ	in	˧˥							
薪	薪	ɕin˧˥		ɕ	in	˧˥							
信	信	ɕin˩˧		ɕ	in	˩˧							
訊	讯	ɕyn˩˧		ɕ	yn	˩˧							
珍	珍	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
鎮	镇	t͡sə̞n˩˧		t͡s	ə̞n	˩˧							
趁	趁	t͡sʰə̞n˩˧		t͡sʰ	ə̞n	˩˧							
陳	陈	t͡sʰə̞n˧˩		t͡sʰ	ə̞n	˧˩							
塵	尘	t͡sʰə̞n˧˩		t͡sʰ	ə̞n	˧˩							
陣	阵	t͡sə̞n˩˧		t͡s	ə̞n	˩˧							
莘	莘	ɕin˧˥	地名～莊在上海	ɕ	in	˧˥							
莘	莘	sə̞n˧˥		s	ə̞n	˧˥							
𤒇	𤒇	sə̞n˧˥		s	ə̞n	˧˥							
燊	燊	sə̞n˧˥		s	ə̞n	˧˥							
䯂	䯂	sə̞n˧˥		s	ə̞n	˧˥							
殝	殝	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
榛	榛	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
臻	臻	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
𧤛	𧤛	t͡sə̞n˦˨		t͡s	ə̞n	˦˨							
襯	衬	t͡sʰə̞n˩˧		t͡sʰ	ə̞n	˩˧							
甄	甄	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
真	真	t͡sə̞n˧˥		t͡s	ə̞n	˧˥							
診	诊	t͡sə̞n˧˥	門～	t͡s	ə̞n	˧˥							
疹	疹	t͡sə̞n˧˥	濕～	t͡s	ə̞n	˧˥							
屒	屒	t͡sə̞n˦˨		t͡s	ə̞n	˦˨							
縝	缜	t͡sə̞n˦˨		t͡s	ə̞n	˦˨							
振	振	t͡sə̞n˦˨		t͡s	ə̞n	˦˨							
震	震	t͡sə̞n˩˧		t͡s	ə̞n	˩˧							
抻	抻	t͡sʰə̞n˧˥	1.作動詞，表示把鋪蓋（衣服等）鋪平整，理好。引審出把衣著形象理順，使看起來得體。如：理~，扦~2.作形容詞，形容衣著或人的（形象）等大方得體有風度。如：~敨（㪗）	t͡sʰ	ə̞n	˧˥							
娠	娠	sə̞n˧˩		s	ə̞n	˧˩							
神	神	sə̞n˧˩		s	ə̞n	˧˩							
身	身	sə̞n˧˥		s	ə̞n	˧˥							
申	申	sə̞n˧˥		s	ə̞n	˧˥							
申	申	sə̞n˧˥		s	ə̞n	˧˥							
呻	呻	t͡sʰə̞n˧˥	白讀，如：～喚	t͡sʰ	ə̞n	˧˥							
呻	呻	sə̞n˧˥		s	ə̞n	˧˥							
伸	伸	t͡sʰə̞n˧˥	白讀	t͡sʰ	ə̞n	˧˥							
伸	伸	sə̞n˧˥		s	ə̞n	˧˥							
辰	辰	sə̞n˧˩		s	ə̞n	˧˩							
䢅	䢅	sə̞n˧˩		s	ə̞n	˧˩							
敐	敐	sə̞n˧˩		s	ə̞n	˧˩							
宸	宸	sə̞n˧˩		s	ə̞n	˧˩							
鷐	𫜀	sə̞n˧˩		s	ə̞n	˧˩							
𫜀	𫜀	sə̞n˧˩		s	ə̞n	˧˩							
麎	麎	sə̞n˧˩		s	ə̞n	˧˩							
䣅	䣅	sə̞n˧˩		s	ə̞n	˧˩							
屒	屒	sə̞n˧˩		s	ə̞n	˧˩							
晨	晨	sə̞n˧˩		s	ə̞n	˧˩							
臣	臣	t͡sʰə̞n˧˩		t͡s	ə̞n	˧˩							
腎	肾	sə̞n˩˧		s	ə̞n	˩˧							
慎	慎	t͡sʰə̞n˩˧		t͡sʰ	ə̞n	˩˧							
人	亻	zə̞n˧˩		z	ə̞n	˧˩							
仁	仁	zə̞n˧˩		z	ə̞n	˧˩							
綛	綛	zə̞n˦˨		z	ə̞n	˦˨							
忍	忍	zə̞n˦˨		z	ə̞n	˦˨							
刃	刃	zə̞n˦˨		z	ə̞n	˦˨							
韌	韧	zə̞n˦˨		z	ə̞n	˦˨							
紉	紉	zə̞n˦˨		z	ə̞n	˦˨							
紉	纫	zə̞n˩˧	又音	z	ə̞n	˩˧							
認	认	zə̞n˩˧		z	ə̞n	˩˧							
軔	轫	zə̞n˩˧		z	ə̞n	˩˧							
巾	巾	t͡ɕin˧˥		t͡ɕ	in	˧˥							
緊	紧	t͡ɕin˦˨		t͡ɕ	in	˦˨							
僅	仅	t͡ɕin˦˨		t͡ɕ	in	˦˨							
銀	银	jin˧˩		j	in	˧˩							
釁	衅	ɕin˩˧		ɕ	in	˩˧							
因	因	jin˧˥		j	in	˧˥							
姻	姻	jin˧˥		j	in	˧˥							
印	印	jin˩˧		j	in	˩˧							
寅	寅	jin˧˩		j	in	˧˩							
引	引	jin˦˨		j	in	˧˥							
斤	斤	t͡ɕin˧˥		t͡ɕ	in	˧˥							
筋	筋	t͡ɕin˧˥		t͡ɕ	in	˧˥							
謹	谨	t͡ɕin˦˨		t͡ɕ	in	˦˨							
勁	劲	t͡ɕin˩˧		t͡ɕ	in	˩˧							
勤	勤	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
芹	芹	t͡ɕʰin˧˩		t͡ɕʰ	in	˧˩							
近	近	t͡ɕin˩˧		t͡ɕ	in	˩˧							
忻	忻	ɕin˧˥		ɕ	in	˧˥							
昕	昕	ɕin˧˥		ɕ	in	˧˥							
炘	炘	ɕin˧˥		ɕ	in	˧˥							
邤	邤	ɕin˧˥		ɕ	in	˧˥							
欣	欣	ɕin˧˥		ɕ	in	˧˥							
殷	殷	jin˧˥		j	in	˧˥							
隱	隐	jin˦˨		j	in	˦˨							
觱	觱	pi̯e̞˧		p	i̯e̞	˧							
潷	滗	pi̯e̞˧		p	i̯e̞	˧							
鉍	铋	pi̯e̞˧		p	i̯e̞	˧							
柲	柲	pi̯e̞˧		p	i̯e̞	˧							
咇	咇	pi̯e̞˧		p	i̯e̞	˧							
㻶	㻶	pi̯e̞˧		p	i̯e̞	˧							
筆	笔	pi̯e̞˧		p	i̯e̞	˧							
邲	邲	pi̯e̞˧		p	i̯e̞	˧							
柲	柲	pi̯e̞˧		p	i̯e̞	˧							
馝	馝	pi̯e̞˧		p	i̯e̞	˧							
苾	苾	pi̯e̞˧		p	i̯e̞	˧							
䩛	䩛	pi̯e̞˧		p	i̯e̞	˧							
佖	佖	pi̯e̞˧		p	i̯e̞	˧							
駜	駜	pi̯e̞˧		p	i̯e̞	˧							
坒	坒	pi̯e̞˧		p	i̯e̞	˧							
飶	飶	pi̯e̞˧		p	i̯e̞	˧							
綼	綼	pi̯e̞˧		p	i̯e̞	˧							
鮅	鮅	pi̯e̞˧		p	i̯e̞	˧							
怭	怭	pi̯e̞˧		p	i̯e̞	˧							
䖩	䖩	pi̯e̞˧		p	i̯e̞	˧							
咇	咇	pi̯e̞˧		p	i̯e̞	˧							
怭	怭	pi̯e̞˧		p	i̯e̞	˧							
罼	罼	pi̯e̞˧		p	i̯e̞	˧							
蓽	荜	pi̯e̞˧		p	i̯e̞	˧							
韠	韠	pi̯e̞˧		p	i̯e̞	˧							
㻫	㻫	pi̯e̞˧		p	i̯e̞	˧							
䟆	䟆	pi̯e̞˧		p	i̯e̞	˧							
蹕	蹕	pi̯e̞˧		p	i̯e̞	˧							
滭	滭	pi̯e̞˧		p	i̯e̞	˧							
㪤	㪤	pi̯e̞˧		p	i̯e̞	˧							
鷝	鷝	pi̯e̞˧		p	i̯e̞	˧							
觱	觱	pi̯e̞˧		p	i̯e̞	˧							
珌	珌	pi̯e̞˧		p	i̯e̞	˧							
㓖	𰃻	pi̯e̞˧		p	i̯e̞	˧							
𰃻	𰃻	pi̯e̞˧		p	i̯e̞	˧							
熚	𤇹	pi̯e̞˧		p	i̯e̞	˧							
𤇹	𤇹	pi̯e̞˧		p	i̯e̞	˧							
